Source,Target,Weight,Type
primera_0345656_A1,primera_0605326,4,undirected
primera_0345656_A1,primera_0662860,2,undirected
primera_0345656_A1,primera_0708926,1,undirected
primera_0345656_A1,segunda_0758935,2,undirected
primera_0603306,primera_0681675,3,undirected
primera_0603306,primera_0719090,4,undirected
primera_0603306,primera_0721829,2,undirected
primera_0603306,primera_0723682,2,undirected
primera_0603306,primera_0725149,1,undirected
primera_0604231,primera_0654778,1,undirected
primera_0604231,primera_0680729_A1,1,undirected
primera_0604231,primera_0704982,1,undirected
primera_0604231,primera_0722160,2,undirected
primera_0604231,segunda_0787405,1,undirected
primera_0604231,segunda_0810444,1,undirected
primera_0604231,segunda_0849125,6,undirected
primera_0604700,primera_0636424,1,undirected
primera_0604700,primera_0644352,6,undirected
primera_0604700,primera_0686399,3,undirected
primera_0604700,primera_0709610,2,undirected
primera_0605308,primera_0611233,4,undirected
primera_0605308,primera_0690270,3,undirected
primera_0605308,primera_0709683,5,undirected
primera_0605308,segunda_0745178,3,undirected
primera_0605326,primera_0345656_A1,4,undirected
primera_0605326,primera_0726288,3,undirected
primera_0605326,segunda_0830257,3,undirected
primera_0605334,primera_0721876,2,undirected
primera_0605334,primera_0722256,1,undirected
primera_0605334,segunda_0745634,2,undirected
primera_0605334,segunda_0769021,3,undirected
primera_0605334,segunda_0810970,2,undirected
primera_0605505,primera_0615729,2,undirected
primera_0605505,primera_0621272,1,undirected
primera_0605505,primera_0693050,3,undirected
primera_0605505,primera_0723682,2,undirected
primera_0605505,primera_0725149,5,undirected
primera_0605505,segunda_0773698,4,undirected
primera_0605505,segunda_0782154,1,undirected
primera_0605505,segunda_0840512,1,undirected
primera_0606395,primera_0619316,1,undirected
primera_0606395,primera_0719552,4,undirected
primera_0606395,primera_0721875,5,undirected
primera_0606395,primera_0723182,1,undirected
primera_0606600,primera_0629932,2,undirected
primera_0606600,primera_0700125,1,undirected
primera_0606600,segunda_0781189,3,undirected
primera_0607538,primera_0654181,3,undirected
primera_0607538,segunda_0743837,1,undirected
primera_0607538,segunda_0833910,6,undirected
primera_0608369,primera_0723240,3,undirected
primera_0608369,primera_0734672,1,undirected
primera_0608369,primera_0738980,2,undirected
primera_0608369,segunda_0750850,1,undirected
primera_0608369,segunda_0781189,1,undirected
primera_0608369,segunda_0798648,2,undirected
primera_0608782,primera_0646356,2,undirected
primera_0608782,primera_0737594,3,undirected
primera_0608782,segunda_0810109,1,undirected
primera_0608990,primera_0621526,6,undirected
primera_0608990,primera_0635587,1,undirected
primera_0608990,primera_0663796,3,undirected
primera_0608990,primera_0678307_A1,3,undirected
primera_0608990,segunda_0766477,2,undirected
primera_0608990,segunda_0809778,3,undirected
primera_0609028,primera_0632916,2,undirected
primera_0609028,primera_0669183_A1,1,undirected
primera_0609028,primera_0707750,3,undirected
primera_0609028,segunda_0756438,4,undirected
primera_0609028,segunda_0759636,1,undirected
primera_0609650,primera_0627762,2,undirected
primera_0609650,primera_0645807,4,undirected
primera_0609650,primera_0669831_A1,3,undirected
primera_0609650,primera_0723624,1,undirected
primera_0610004,primera_0628716,1,undirected
primera_0610004,primera_0714271,3,undirected
primera_0610004,segunda_0799804,6,undirected
primera_0610033,primera_0619463,3,undirected
primera_0610033,primera_0733028,2,undirected
primera_0610033,segunda_0766916,1,undirected
primera_0610204,primera_0623397,1,undirected
primera_0610204,primera_0630836,2,undirected
primera_0610204,primera_0678307_A1,2,undirected
primera_0610204,segunda_0781189,3,undirected
primera_0610285,primera_0658780,2,undirected
primera_0610285,segunda_0782945,3,undirected
primera_0610285,segunda_0787405,1,undirected
primera_0610357,primera_0635124,2,undirected
primera_0610357,primera_0689940,5,undirected
primera_0610357,primera_0725346,1,undirected
primera_0610357,segunda_0755175,2,undirected
primera_0610357,segunda_0789215,2,undirected
primera_0610357,segunda_0827264,2,undirected
primera_0610357,segunda_0842897,6,undirected
primera_0610632,primera_0645613,1,undirected
primera_0610632,primera_0655349,2,undirected
primera_0610632,primera_0672112_A1,2,undirected
primera_0610632,primera_0686399,1,undirected
primera_0610632,primera_0687085,1,undirected
primera_0610632,primera_0723275,1,undirected
primera_0610632,segunda_0743832,2,undirected
primera_0610632,segunda_0774382,6,undirected
primera_0611233,primera_0605308,4,undirected
primera_0611233,primera_0638048,1,undirected
primera_0611233,primera_0690270,2,undirected
primera_0612262,primera_0641393,3,undirected
primera_0612262,primera_0663925,2,undirected
primera_0612262,primera_0702673,3,undirected
primera_0612262,segunda_0810916,4,undirected
primera_0612272,primera_0656172,2,undirected
primera_0612272,primera_0736348,1,undirected
primera_0612272,segunda_0760943,2,undirected
primera_0612272,segunda_0834878,3,undirected
primera_0612675,segunda_0769218,1,undirected
primera_0612675,segunda_0810690,3,undirected
primera_0612675,segunda_0812367,2,undirected
primera_0614376,primera_0632795,2,undirected
primera_0614376,primera_0734672,1,undirected
primera_0614376,segunda_0774148,3,undirected
primera_0614711,primera_0641841,3,undirected
primera_0614711,primera_0687383,3,undirected
primera_0614711,primera_0705158,1,undirected
primera_0615202,primera_0721830,1,undirected
primera_0615202,segunda_0759636,3,undirected
primera_0615202,segunda_0800575,2,undirected
primera_0615389,primera_0628716,2,undirected
primera_0615389,primera_0714271,1,undirected
primera_0615389,segunda_0739951,5,undirected
primera_0615389,segunda_0789216,1,undirected
primera_0615718,primera_0719783,2,undirected
primera_0615718,primera_0725150,5,undirected
primera_0615718,primera_0734672,2,undirected
primera_0615718,segunda_0809778,1,undirected
primera_0615718,segunda_0836668,1,undirected
primera_0615729,primera_0605505,2,undirected
primera_0615729,primera_0723682,1,undirected
primera_0615729,primera_0725149,6,undirected
primera_0615729,segunda_0811461,1,undirected
primera_0615729,segunda_0822350,2,undirected
primera_0615729,segunda_0823199,1,undirected
primera_0616257,primera_0668756_A1,1,undirected
primera_0616257,primera_0691665,5,undirected
primera_0616257,primera_0729113,2,undirected
primera_0616257,segunda_0743837,4,undirected
primera_0616257,segunda_0748506,1,undirected
primera_0616257,segunda_0754893,1,undirected
primera_0616257,segunda_0766420,3,undirected
primera_0616257,segunda_0767426,3,undirected
primera_0616257,segunda_0786696,2,undirected
primera_0616257,segunda_0788573,1,undirected
primera_0616257,segunda_0788633,2,undirected
primera_0616257,segunda_0799804,2,undirected
primera_0616257,segunda_0825992,4,undirected
primera_0616257,segunda_0831470,2,undirected
primera_0618425,primera_0635124,4,undirected
primera_0618425,primera_0722160,1,undirected
primera_0618425,segunda_0811124,5,undirected
primera_0619316,primera_0606395,1,undirected
primera_0619316,primera_0674722_A1,1,undirected
primera_0619316,primera_0719783,5,undirected
primera_0619316,primera_0721829,3,undirected
primera_0619316,primera_0725149,1,undirected
primera_0619316,segunda_0822350,1,undirected
primera_0619316,segunda_0823199,4,undirected
primera_0619463,primera_0610033,3,undirected
primera_0619463,primera_0700125,1,undirected
primera_0619463,primera_0723240,3,undirected
primera_0619463,segunda_0751321,3,undirected
primera_0619463,segunda_0766916,2,undirected
primera_0619463,segunda_0771902,2,undirected
primera_0621235,primera_0638042,1,undirected
primera_0621235,primera_0638784,5,undirected
primera_0621235,primera_0722431,2,undirected
primera_0621272,primera_0605505,1,undirected
primera_0621272,primera_0719090,3,undirected
primera_0621272,segunda_0839234,2,undirected
primera_0621526,primera_0608990,6,undirected
primera_0621526,primera_0624813,3,undirected
primera_0621526,primera_0635587,1,undirected
primera_0621526,primera_0642509,3,undirected
primera_0621526,primera_0663681,3,undirected
primera_0621526,primera_0678307_A1,1,undirected
primera_0621526,primera_0723240,2,undirected
primera_0621526,primera_0723716,1,undirected
primera_0621526,primera_0727527,3,undirected
primera_0621526,primera_0735099,3,undirected
primera_0621526,segunda_0769218,2,undirected
primera_0621526,segunda_0806867,1,undirected
primera_0621526,segunda_0810690,2,undirected
primera_0621526,segunda_0812367,3,undirected
primera_0622595,primera_0650836,1,undirected
primera_0622595,primera_0674372_A1,2,undirected
primera_0622595,primera_0721514,1,undirected
primera_0622595,primera_0722431,3,undirected
primera_0622595,primera_0723240,3,undirected
primera_0622595,primera_0723622,2,undirected
primera_0622595,primera_0725150,5,undirected
primera_0622595,segunda_0741744,2,undirected
primera_0622595,segunda_0766916,1,undirected
primera_0623397,primera_0610204,1,undirected
primera_0623397,primera_0629932,2,undirected
primera_0623397,segunda_0760943,1,undirected
primera_0623397,segunda_0781189,3,undirected
primera_0624813,primera_0621526,3,undirected
primera_0624813,primera_0723240,2,undirected
primera_0624813,segunda_0834878,1,undirected
primera_0626143,primera_0677018_A1,1,undirected
primera_0626143,primera_0723631,2,undirected
primera_0626143,segunda_0800575,3,undirected
primera_0626526,primera_0632795,2,undirected
primera_0626526,primera_0721877,2,undirected
primera_0626526,segunda_0825991,2,undirected
primera_0626526,segunda_0842479,4,undirected
primera_0627762,primera_0609650,2,undirected
primera_0627762,primera_0645807,3,undirected
primera_0627762,primera_0669831_A1,1,undirected
primera_0627962,primera_0680884_A1,1,undirected
primera_0627962,segunda_0800575,2,undirected
primera_0627962,segunda_0809309,3,undirected
primera_0628636,primera_0635667,2,undirected
primera_0628636,primera_0678343_A1,6,undirected
primera_0628636,segunda_0745000,2,undirected
primera_0628636,segunda_0745178,2,undirected
primera_0628636,segunda_0783354,5,undirected
primera_0628636,segunda_0795604,4,undirected
primera_0628716,primera_0610004,1,undirected
primera_0628716,primera_0615389,2,undirected
primera_0628716,primera_0668451_A1,2,undirected
primera_0628716,primera_0669183_A1,3,undirected
primera_0628716,primera_0717457,3,undirected
primera_0628716,segunda_0755721,1,undirected
primera_0628716,segunda_0820685,3,undirected
primera_0628716,segunda_0848268,6,undirected
primera_0628716,segunda_0849461,4,undirected
primera_0629932,primera_0606600,2,undirected
primera_0629932,primera_0623397,2,undirected
primera_0629932,primera_0635587,5,undirected
primera_0629932,primera_0638042,1,undirected
primera_0629932,primera_0674294_A1,2,undirected
primera_0629932,primera_0687383,3,undirected
primera_0629932,primera_0723240,1,undirected
primera_0629932,segunda_0791321,3,undirected
primera_0629932,segunda_0834137,3,undirected
primera_0630836,primera_0610204,2,undirected
primera_0630836,primera_0656172,1,undirected
primera_0630836,primera_0674294_A1,1,undirected
primera_0630836,primera_0689534,1,undirected
primera_0630836,primera_0690159,2,undirected
primera_0630836,primera_0723240,1,undirected
primera_0630836,primera_0738980,2,undirected
primera_0630836,segunda_0787271,2,undirected
primera_0630836,segunda_0791321,3,undirected
primera_0630836,segunda_0805981,1,undirected
primera_0632795,primera_0614376,2,undirected
primera_0632795,primera_0626526,2,undirected
primera_0632795,primera_0723775,1,undirected
primera_0632795,segunda_0842479,3,undirected
primera_0632916,primera_0609028,2,undirected
primera_0632916,primera_0650966,3,undirected
primera_0632916,primera_0657628,1,undirected
primera_0635124,primera_0610357,2,undirected
primera_0635124,primera_0618425,4,undirected
primera_0635124,primera_0662860,2,undirected
primera_0635124,primera_0704982,3,undirected
primera_0635124,primera_0729792,1,undirected
primera_0635124,segunda_0842897,3,undirected
primera_0635587,primera_0608990,1,undirected
primera_0635587,primera_0621526,1,undirected
primera_0635587,primera_0629932,5,undirected
primera_0635587,primera_0641033,2,undirected
primera_0635587,primera_0650966,1,undirected
primera_0635587,primera_0702399,3,undirected
primera_0635587,primera_0705158,2,undirected
primera_0635587,primera_0729496,1,undirected
primera_0635587,primera_0733028,4,undirected
primera_0635587,primera_0738980,4,undirected
primera_0635587,segunda_0755849,3,undirected
primera_0635587,segunda_0757806,3,undirected
primera_0635587,segunda_0759014,3,undirected
primera_0635587,segunda_0788753,2,undirected
primera_0635587,segunda_0795031,3,undirected
primera_0635587,segunda_0811124,1,undirected
primera_0635587,segunda_0824040,2,undirected
primera_0635667,primera_0628636,2,undirected
primera_0635667,segunda_0821775,3,undirected
primera_0635667,segunda_0833220,3,undirected
primera_0636424,primera_0604700,1,undirected
primera_0636424,primera_0690270,2,undirected
primera_0636424,primera_0738360,5,undirected
primera_0636424,segunda_0752018,2,undirected
primera_0636424,segunda_0788633,1,undirected
primera_0636424,segunda_0804810,3,undirected
primera_0636424,segunda_0813136,3,undirected
primera_0636424,segunda_0821775,3,undirected
primera_0636424,segunda_0848442,2,undirected
primera_0638042,primera_0621235,1,undirected
primera_0638042,primera_0629932,1,undirected
primera_0638042,primera_0679629_A1,3,undirected
primera_0638042,primera_0723240,3,undirected
primera_0638042,segunda_0771902,2,undirected
primera_0638048,primera_0611233,1,undirected
primera_0638048,primera_0646061,1,undirected
primera_0638048,primera_0702670,2,undirected
primera_0638048,primera_0721877,4,undirected
primera_0638048,primera_0727430,1,undirected
primera_0638048,segunda_0797166,1,undirected
primera_0638048,segunda_0831983,2,undirected
primera_0638784,primera_0621235,5,undirected
primera_0638784,primera_0650836,3,undirected
primera_0638784,primera_0723770,1,undirected
primera_0638953,primera_0677018_A1,6,undirected
primera_0638953,primera_0688135,1,undirected
primera_0638953,segunda_0744652,4,undirected
primera_0641033,primera_0635587,2,undirected
primera_0641033,primera_0723240,3,undirected
primera_0641033,segunda_0760943,1,undirected
primera_0641393,primera_0612262,3,undirected
primera_0641393,primera_0680884_A1,1,undirected
primera_0641393,primera_0721876,6,undirected
primera_0641393,segunda_0745038,4,undirected
primera_0641841,primera_0614711,3,undirected
primera_0641841,primera_0705158,3,undirected
primera_0641841,segunda_0783844,3,undirected
primera_0642509,primera_0621526,3,undirected
primera_0642509,primera_0675656_A1,3,undirected
primera_0642509,primera_0694570,2,undirected
primera_0642509,primera_0727527,1,undirected
primera_0642509,segunda_0812367,1,undirected
primera_0643199,primera_0645539,6,undirected
primera_0643199,primera_0703374,3,undirected
primera_0643199,segunda_0750760,3,undirected
primera_0643199,segunda_0756438,5,undirected
primera_0643887,primera_0644352,3,undirected
primera_0643887,primera_0709610,2,undirected
primera_0643887,segunda_0773000,1,undirected
primera_0644116,primera_0657628,5,undirected
primera_0644116,primera_0663681,2,undirected
primera_0644116,segunda_0810916,1,undirected
primera_0644352,primera_0604700,6,undirected
primera_0644352,primera_0643887,3,undirected
primera_0644352,primera_0690270,1,undirected
primera_0644352,primera_0700961,4,undirected
primera_0644352,segunda_0828322,3,undirected
primera_0644523,primera_0678191_A1,2,undirected
primera_0644523,primera_0723240,3,undirected
primera_0644523,primera_0723624,1,undirected
primera_0644523,primera_0724690,3,undirected
primera_0644523,primera_0726288,2,undirected
primera_0644523,segunda_0750850,2,undirected
primera_0644523,segunda_0798648,1,undirected
primera_0644523,segunda_0806040,1,undirected
primera_0644523,segunda_0833151,3,undirected
primera_0645539,primera_0643199,6,undirected
primera_0645539,primera_0664580,3,undirected
primera_0645539,segunda_0760468,1,undirected
primera_0645539,segunda_0767624,3,undirected
primera_0645539,segunda_0787655,1,undirected
primera_0645613,primera_0610632,1,undirected
primera_0645613,primera_0725141,2,undirected
primera_0645613,segunda_0825992,3,undirected
primera_0645807,primera_0609650,4,undirected
primera_0645807,primera_0627762,3,undirected
primera_0645807,primera_0723624,4,undirected
primera_0645807,primera_0723628,2,undirected
primera_0645807,segunda_0751977,6,undirected
primera_0645807,segunda_0809997,3,undirected
primera_0645807,segunda_0829243,3,undirected
primera_0646061,primera_0638048,1,undirected
primera_0646061,primera_0646061,6,undirected
primera_0646061,primera_0725143,4,undirected
primera_0646061,segunda_0754206,3,undirected
primera_0646061,segunda_0782592,1,undirected
primera_0646356,primera_0608782,2,undirected
primera_0646356,primera_0660550,1,undirected
primera_0646356,primera_0675808_A1,2,undirected
primera_0646356,primera_0699591,3,undirected
primera_0646356,primera_0723240,1,undirected
primera_0646356,segunda_0834878,3,undirected
primera_0649805,primera_0690270,1,undirected
primera_0649805,primera_0691810,2,undirected
primera_0649805,primera_0709683,5,undirected
primera_0649805,primera_0729372,2,undirected
primera_0649805,segunda_0745178,1,undirected
primera_0649805,segunda_0778044,3,undirected
primera_0650836,primera_0622595,1,undirected
primera_0650836,primera_0638784,3,undirected
primera_0650836,primera_0678191_A1,3,undirected
primera_0650836,primera_0722431,2,undirected
primera_0650966,primera_0632916,3,undirected
primera_0650966,primera_0635587,1,undirected
primera_0650966,primera_0687383,2,undirected
primera_0650966,primera_0733028,3,undirected
primera_0651849,primera_0681212_A1,3,undirected
primera_0651849,primera_0693987,4,undirected
primera_0651849,primera_0737594,1,undirected
primera_0651849,segunda_0849125,4,undirected
primera_0651949,primera_0654778,6,undirected
primera_0651949,primera_0729917,2,undirected
primera_0651949,segunda_0767624,3,undirected
primera_0651972,primera_0674921_A1,5,undirected
primera_0651972,segunda_0774148,5,undirected
primera_0651972,segunda_0788633,1,undirected
primera_0654181,primera_0607538,3,undirected
primera_0654181,primera_0691665,2,undirected
primera_0654181,segunda_0743837,3,undirected
primera_0654181,segunda_0799805,2,undirected
primera_0654778,primera_0604231,1,undirected
primera_0654778,primera_0651949,6,undirected
primera_0654778,segunda_0749658,1,undirected
primera_0654778,segunda_0750717,1,undirected
primera_0654778,segunda_0773000,5,undirected
primera_0655349,primera_0610632,2,undirected
primera_0655349,primera_0724768,1,undirected
primera_0655349,segunda_0744196,3,undirected
primera_0655349,segunda_0795604,1,undirected
primera_0655349,segunda_0811461,6,undirected
primera_0655349,segunda_0833220,1,undirected
primera_0656172,primera_0612272,2,undirected
primera_0656172,primera_0630836,1,undirected
primera_0656172,primera_0660550,2,undirected
primera_0656172,primera_0736348,3,undirected
primera_0656183,primera_0721877,1,undirected
primera_0656183,primera_0723274,2,undirected
primera_0656183,primera_0723631,6,undirected
primera_0656183,segunda_0826596,2,undirected
primera_0657628,primera_0632916,1,undirected
primera_0657628,primera_0644116,5,undirected
primera_0657628,primera_0679629_A1,4,undirected
primera_0657628,segunda_0768151,1,undirected
primera_0657687,primera_0722160,2,undirected
primera_0657687,primera_0722256,5,undirected
primera_0657687,primera_0725346,3,undirected
primera_0657687,primera_0726288,4,undirected
primera_0657687,primera_0737594,2,undirected
primera_0657687,segunda_0787508,3,undirected
primera_0657687,segunda_0823755,3,undirected
primera_0657762,primera_0737594,2,undirected
primera_0657762,segunda_0783354,5,undirected
primera_0657762,segunda_0811124,1,undirected
primera_0658130,primera_0661224,2,undirected
primera_0658130,segunda_0756238,1,undirected
primera_0658130,segunda_0767426,2,undirected
primera_0658130,segunda_0830686,3,undirected
primera_0658176,primera_0662860,4,undirected
primera_0658176,primera_0693229,1,undirected
primera_0658176,primera_0704982,2,undirected
primera_0658176,segunda_0754148,6,undirected
primera_0658176,segunda_0755725,2,undirected
primera_0658176,segunda_0819011,2,undirected
primera_0658780,primera_0610285,2,undirected
primera_0658780,primera_0687383,2,undirected
primera_0658780,primera_0693987,4,undirected
primera_0658780,primera_0702399,3,undirected
primera_0658780,segunda_0810193,3,undirected
primera_0660010,primera_0691810,6,undirected
primera_0660010,primera_0714083,1,undirected
primera_0660010,primera_0725621,2,undirected
primera_0660010,segunda_0739951,1,undirected
primera_0660010,segunda_0810691,5,undirected
primera_0660550,primera_0646356,1,undirected
primera_0660550,primera_0656172,2,undirected
primera_0660550,primera_0675808_A1,6,undirected
primera_0660550,segunda_0778044,1,undirected
primera_0661224,primera_0658130,2,undirected
primera_0661224,primera_0738522,1,undirected
primera_0661224,segunda_0787405,3,undirected
primera_0662860,primera_0345656_A1,2,undirected
primera_0662860,primera_0635124,2,undirected
primera_0662860,primera_0658176,4,undirected
primera_0663681,primera_0621526,3,undirected
primera_0663681,primera_0644116,2,undirected
primera_0663681,primera_0694570,1,undirected
primera_0663681,primera_0735099,1,undirected
primera_0663681,segunda_0809778,2,undirected
primera_0663796,primera_0608990,3,undirected
primera_0663796,primera_0673859_A1,1,undirected
primera_0663796,segunda_0758877,4,undirected
primera_0663925,primera_0612262,2,undirected
primera_0663925,segunda_0746109,1,undirected
primera_0663925,segunda_0788633,3,undirected
primera_0663925,segunda_0804810,2,undirected
primera_0664580,primera_0645539,3,undirected
primera_0664580,segunda_0783354,1,undirected
primera_0664580,segunda_0795604,3,undirected
primera_0665312,primera_0691557,4,undirected
primera_0665312,primera_0726288,1,undirected
primera_0665312,primera_0733108,1,undirected
primera_0665312,segunda_0753549,2,undirected
primera_0665312,segunda_0771782,2,undirected
primera_0665553,segunda_0752780,3,undirected
primera_0665553,segunda_0788753,3,undirected
primera_0665553,segunda_0828496,4,undirected
primera_0668451_A1,primera_0628716,2,undirected
primera_0668451_A1,primera_0668756_A1,3,undirected
primera_0668451_A1,primera_0729917,4,undirected
primera_0668451_A1,segunda_0813092,1,undirected
primera_0668756_A1,primera_0616257,1,undirected
primera_0668756_A1,primera_0668451_A1,3,undirected
primera_0668756_A1,primera_0681675,2,undirected
primera_0669183_A1,primera_0609028,1,undirected
primera_0669183_A1,primera_0628716,3,undirected
primera_0669183_A1,segunda_0752018,2,undirected
primera_0669771_A1,segunda_0787508,3,undirected
primera_0669771_A1,segunda_0797166,4,undirected
primera_0669771_A1,segunda_0801014,2,undirected
primera_0669831_A1,primera_0609650,3,undirected
primera_0669831_A1,primera_0627762,1,undirected
primera_0669831_A1,primera_0721876,1,undirected
primera_0669831_A1,primera_0723624,4,undirected
primera_0669831_A1,segunda_0751977,1,undirected
primera_0669831_A1,segunda_0753223,2,undirected
primera_0669831_A1,segunda_0796765,5,undirected
primera_0672112_A1,primera_0610632,2,undirected
primera_0672112_A1,primera_0696151,1,undirected
primera_0672112_A1,primera_0723625,3,undirected
primera_0672112_A1,segunda_0813092,2,undirected
primera_0673859_A1,primera_0663796,1,undirected
primera_0673859_A1,primera_0691665,3,undirected
primera_0673859_A1,segunda_0756238,1,undirected
primera_0673859_A1,segunda_0767426,3,undirected
primera_0674294_A1,primera_0629932,2,undirected
primera_0674294_A1,primera_0630836,1,undirected
primera_0674294_A1,primera_0723240,3,undirected
primera_0674372_A1,primera_0622595,2,undirected
primera_0674372_A1,primera_0723770,1,undirected
primera_0674372_A1,segunda_0769021,6,undirected
primera_0674722_A1,primera_0619316,1,undirected
primera_0674722_A1,primera_0705158,2,undirected
primera_0674722_A1,primera_0719783,3,undirected
primera_0674921_A1,primera_0651972,5,undirected
primera_0674921_A1,segunda_0745369,1,undirected
primera_0674921_A1,segunda_0788633,6,undirected
primera_0675656_A1,primera_0642509,3,undirected
primera_0675656_A1,primera_0738980,3,undirected
primera_0675656_A1,segunda_0781189,2,undirected
primera_0675808_A1,primera_0646356,2,undirected
primera_0675808_A1,primera_0660550,6,undirected
primera_0675808_A1,segunda_0781143,3,undirected
primera_0676189_A1,primera_0717058,1,undirected
primera_0676189_A1,segunda_0754540,6,undirected
primera_0676189_A1,segunda_0772467,4,undirected
primera_0676189_A1,segunda_0830828,3,undirected
primera_0676418_A1,segunda_0749658,5,undirected
primera_0676418_A1,segunda_0791109,1,undirected
primera_0676418_A1,segunda_0817829,2,undirected
primera_0677018_A1,primera_0626143,1,undirected
primera_0677018_A1,primera_0638953,6,undirected
primera_0677018_A1,primera_0738522,2,undirected
primera_0677018_A1,segunda_0788816,1,undirected
primera_0677018_A1,segunda_0800575,2,undirected
primera_0677018_A1,segunda_0810691,2,undirected
primera_0677018_A1,segunda_0828496,3,undirected
primera_0678191_A1,primera_0644523,2,undirected
primera_0678191_A1,primera_0650836,3,undirected
primera_0678191_A1,primera_0723240,1,undirected
primera_0678191_A1,primera_0723624,3,undirected
primera_0678191_A1,primera_0723628,1,undirected
primera_0678191_A1,primera_0738993,3,undirected
primera_0678307_A1,primera_0608990,3,undirected
primera_0678307_A1,primera_0610204,2,undirected
primera_0678307_A1,primera_0621526,1,undirected
primera_0678343_A1,primera_0628636,6,undirected
primera_0678343_A1,primera_0721877,2,undirected
primera_0678343_A1,segunda_0783354,2,undirected
primera_0679629_A1,primera_0638042,3,undirected
primera_0679629_A1,primera_0657628,4,undirected
primera_0679629_A1,primera_0720791,2,undirected
primera_0679629_A1,segunda_0757806,2,undirected
primera_0679636_A1,primera_0680719_A1,2,undirected
primera_0679636_A1,primera_0726288,3,undirected
primera_0679636_A1,primera_0735644,1,undirected
primera_0680635_A1,primera_0689275,1,undirected
primera_0680635_A1,primera_0723240,1,undirected
primera_0680635_A1,primera_0738980,2,undirected
primera_0680635_A1,segunda_0790028,1,undirected
primera_0680635_A1,segunda_0791321,3,undirected
primera_0680635_A1,segunda_0795031,2,undirected
primera_0680719_A1,primera_0679636_A1,2,undirected
primera_0680719_A1,primera_0703374,6,undirected
primera_0680719_A1,primera_0727430,2,undirected
primera_0680719_A1,segunda_0786696,2,undirected
primera_0680729_A1,primera_0604231,1,undirected
primera_0680729_A1,primera_0725033,2,undirected
primera_0680729_A1,segunda_0773000,3,undirected
primera_0680884_A1,primera_0627962,1,undirected
primera_0680884_A1,primera_0641393,1,undirected
primera_0680884_A1,primera_0702670,2,undirected
primera_0680884_A1,primera_0704800,2,undirected
primera_0680884_A1,primera_0721877,3,undirected
primera_0680884_A1,primera_0723684,3,undirected
primera_0680884_A1,segunda_0745369,2,undirected
primera_0680884_A1,segunda_0782592,2,undirected
primera_0680884_A1,segunda_0842479,3,undirected
primera_0681212_A1,primera_0651849,3,undirected
primera_0681212_A1,primera_0693987,1,undirected
primera_0681212_A1,segunda_0756238,2,undirected
primera_0681675,primera_0603306,3,undirected
primera_0681675,primera_0668756_A1,2,undirected
primera_0681675,primera_0723625,2,undirected
primera_0681675,primera_0723683,1,undirected
primera_0681675,segunda_0834980,2,undirected
primera_0686399,primera_0604700,3,undirected
primera_0686399,primera_0610632,1,undirected
primera_0686399,primera_0723274,2,undirected
primera_0687085,primera_0610632,1,undirected
primera_0687085,primera_0716134,2,undirected
primera_0687085,primera_0724377,3,undirected
primera_0687383,primera_0614711,3,undirected
primera_0687383,primera_0629932,3,undirected
primera_0687383,primera_0650966,2,undirected
primera_0687383,primera_0658780,2,undirected
primera_0687383,primera_0702399,1,undirected
primera_0687383,primera_0733028,2,undirected
primera_0687383,segunda_0757806,1,undirected
primera_0688135,primera_0638953,1,undirected
primera_0688135,primera_0691686,3,undirected
primera_0688135,primera_0708925,6,undirected
primera_0688135,segunda_0743837,1,undirected
primera_0688135,segunda_0775415,2,undirected
primera_0689275,primera_0680635_A1,1,undirected
primera_0689275,segunda_0759014,2,undirected
primera_0689275,segunda_0769218,3,undirected
primera_0689534,primera_0630836,1,undirected
primera_0689534,segunda_0774506,2,undirected
primera_0689534,segunda_0805981,3,undirected
primera_0689534,segunda_0809778,3,undirected
primera_0689940,primera_0610357,5,undirected
primera_0689940,primera_0700125,1,undirected
primera_0689940,primera_0736348,2,undirected
primera_0689940,segunda_0755175,1,undirected
primera_0690159,primera_0630836,2,undirected
primera_0690159,primera_0717058,3,undirected
primera_0690159,segunda_0791321,1,undirected
primera_0690159,segunda_0812367,3,undirected
primera_0690270,primera_0605308,3,undirected
primera_0690270,primera_0611233,2,undirected
primera_0690270,primera_0636424,2,undirected
primera_0690270,primera_0644352,1,undirected
primera_0690270,primera_0649805,1,undirected
primera_0690270,primera_0708925,2,undirected
primera_0690270,primera_0713809,5,undirected
primera_0690270,primera_0714083,3,undirected
primera_0690270,primera_0721830,2,undirected
primera_0690270,primera_0725143,3,undirected
primera_0690270,primera_0733108,3,undirected
primera_0690270,primera_0738522,1,undirected
primera_0690270,segunda_0755178,3,undirected
primera_0690270,segunda_0758935,3,undirected
primera_0690270,segunda_0800575,3,undirected
primera_0690270,segunda_0801014,4,undirected
primera_0690270,segunda_0821801,1,undirected
primera_0690834,primera_0714729,2,undirected
primera_0690834,segunda_0756238,2,undirected
primera_0690834,segunda_0766160,1,undirected
primera_0690834,segunda_0767624,6,undirected
primera_0690834,segunda_0799804,1,undirected
primera_0690834,segunda_0809996,2,undirected
primera_0690834,segunda_0816493,1,undirected
primera_0691557,primera_0665312,4,undirected
primera_0691557,primera_0705006,3,undirected
primera_0691557,primera_0726288,3,undirected
primera_0691557,segunda_0753549,3,undirected
primera_0691557,segunda_0769021,4,undirected
primera_0691665,primera_0616257,5,undirected
primera_0691665,primera_0654181,2,undirected
